200275_tooltip;2 körönként, a kör kezdetén 1-gyel sebzi a szemközti sor összes egységét, amennyiben a szomszédos egységek erejének összege páros. Ha páratlan, akkor az ezen sor összes egységét sebzi 1-gyel, önmagát is beleértve, majd áthelyezôdik a másik sorra.
200279_fluff;Gondolod, hogy kifogytak már a nyílvesszôkbôl?
200279_name;Fedezék
200279_tooltip;<keyword=restraint>Megfékezett</keyword>.\n<keyword=deploy>Bevetés</keyword>: Megcéloz egy szövetségest. Amikor az megsemmisül, a temetô helyett a kézbe kerül, ez pedig megsemmisíti önmagát.
200280_fluff;Ellenség elôttünk. De egyet se féljen...! Tudok kerülôutat.
200280_name;Lyriai felderítô
200280_tooltip;<keyword=deploy>Bevetés</keyword>: Megszüntet minden sorhatást a térfeleden.\n{Counter} kör után, a kör kezdetén kihúzza a paklid legfelsô lapját.
201047_fluff;Vigyázat! A kutya harap!
201047_name;Bitang hadúr
201047_tooltip;<keyword=duel>Párbaj</keyword> egy nem-arany ellenséggel.
201210_fluff;Ô lenne az, aki Spalla Bitangjait vezeti? Ô az, akit az Ebek Hercegének neveznek?
201210_name;Ebek Hercege
201210_tooltip;Kör kezdete elôtt, ha a szomszédos egységek erejének összege magasabb, mint önmagáé, akkor önmagát sebzi 3-mal.\nMinden körben, a kör kezdetén véletlenszerûen választott helyre mozdul, és 2-vel sebzi a szomszédos egységeket.
201214_fluff;A Nagy Napkorong melengesse sugaraival Északot, még ha ez azt is jelenti, hogy mindannyiótokat le kell mészároljam!
201214_name;Vreemde: Parancsnok
201214_tooltip;Minden körben, a kör kezdetén visszaállítja ezen egység erejét az alapra. Ha megsemmisül, Meve megnyeri a csatát.
201292_fluff;Hogy mondod? Hogy nem távozhatok innét élve? Akkor mindenki csak a holttestemen át!
201292_name;Haramia fôkolompos
201292_tooltip;2 körönként, a kör kezdetén eggyel jobbra mozgatja az Emberrabló haramiát.
201311_fluff;Emhyr var Emreis császár stratégiáját leginkább két szóval lehetne összefoglalni: megosztás és elterelés.
201311_name;Ál-lyriai tiszt
201311_tooltip;Ha egy egység sincsen megcélozva, megcélozza a leggyengébb ellenséget.\n3 kör után, a kör kezdetén Alba lándzsássá változik, és visszavonul a te térfeledre.
201313_fluff;A Nilfgaardiak a riadalom bármiféle jele nélkül közeledtek a királynô felé. Az ôket vezetô férfi rendkívül gazdagon díszített öltözetet viselt, és önhittség áradt belôle,... valamint pézsmaillat.
201313_name;Traheaern var Vdyffir
201313_tooltip;Minden körben, a kör kezdetén ezen egység <keyword=armor>Páncélja</keyword> a Nilfgaardi kíséret egyesült erejével lesz egyenlô.
201315_fluff;Ahová lépünk, a Nagy Napkorong sugarai követnek bennünket.
201315_name;Nilfgaardi felderítô
201315_tooltip;{Counter} körönként, a kör kezdetén húz egy lapot, ha vesztésre állsz.
201319_fluff;A partokat már jó ideje kifosztottuk! Ezért elindultunk felfelé a Yarugán – aranyért és dicsôségért!
201319_name;Lippy Gudmund
201319_tooltip;1 kör után, a kör kezdetén kényszeríti a legerôsebb egységet Lippy megsebzésére, amely után Lippy sebzi meg amaz egységet.
201322_fluff;Mindig van mód a bejutásra. Csak a megfelelô kulcsra van szükség... Persze a mászás is egy lehetôség, ha nincs más.
201322_name;Bitang beszivárgó
201322_tooltip;<keyword=spying>Kém</keyword>. <keyword=restraint>Megfékezett</keyword>.\n{Counter} kör után, a kör kezdetén túltölti magát a tôle jobbra esô egység erejének értékével, majd átkerül az ellenfél térfelére.
201325_fluff;Mi akar ez lenni, Reynard? Útonállók támadnak a királyi adószedôkre? Fényes nappal?
201325_name;Bitang parittyás
201325_tooltip;<keyword=deploy>Bevetés</keyword>: {maxtargets} választott egységnek {damage} sebzést okoz, majd másik sorra mozdul át.
201326_fluff;Spalla Bitangjai napról napra egyre szemtelenebbek lettek. Egy ló innen, egy ló onnan... Most pedig a királyi istállóból!
201326_name;Bitang lovasság
201326_tooltip;Akármikor egy ellenség sebzôdik, túltölti magát 1-gyel.
201327_fluff;"Nyugi, tudom, hogyan lehet megszelidíteni a farkasokat..." – A vadász Dunbar utolsó szavai.
201327_name;Farkas
201327_tooltip;<keyword=deploy>Bevetés</keyword>: Megsebez egy véletlenszerûen választott ellenséget 2-vel. Akármikor megjelenik egy Farkas szövetséges, a képessége megismétlôdik.
201328_fluff;A hárpia tojásából készített omlett, az egy felséges finomság, jó uram. És meglehetôsen drága is, mert hát gondolhatja, hogy a dögök nem válnak meg azoktól szívesen.
201328_name;Hárpi tojás
201328_tooltip;<keyword=deathwish>Végakarat</keyword>: Egy hárpiát <keyword=spawn>Szólít</keyword>.
201329_fluff;Ha még egyszer meghallom, hogy egy városlakó a galamb-nyûgje miatt panaszkodik,...
201329_name;Hárpia
201329_tooltip;Ennek a körnek a végén {Num of Times} hárpia tojást <keyword=spawn>Szólít</keyword>.
201330_fluff;Már jóval azelôtt megérzed a szagukat, hogy meglátnád ôket.
201330_name;Bûzdémon
201330_tooltip;<keyword=deploy>Bevetés</keyword>: Egy alap példányt <keyword=spawn>Szólít</keyword> ebbôl az egységbôl.\n<keyword=deathwish>Végakarat</keyword>: Ezen a soron minden egységet 4-gyel sebez.
201332_fluff;Sok másfajú csatlakozik a Scoia'taelhez, mert megcsömörlik mindattól a faj- és idegengyûlölettôl, amivel az emberek városaiban kénytelenek szembesülni.
201332_name;Scoia'tael újonc
201332_tooltip;Amikor egy nem-tünde egység megsemmisül, túltölti magát ennyivel: {Boost}.
201333_fluff;Egy kegyetlen tett szabadította el az átkot! Vonyítanak a kutyák! Démonokká változtak mind!
201333_name;Bargeszt
201333_tooltip;Akármikor egy <keyword=haunt>Kísértett</keyword> számlálója lejár, egy alap példányt <keyword=spawn>Szólít</keyword> önmagából.
201334_fluff;Ki gondolta volna, hogy a méretesre nôtt denevérek is odavannak a cirádás ékszerekért?
201334_name;Ekimmara
201334_tooltip;<keyword=drain>Megcsapol</keyword> minden ellenséget egy sorron 1-gyel.
201335_fluff;Mindig emlékezz erre, gyermek: Ha mezôn kószálva borul reád az éj sötétje, többé nem hull majd terád a hajnalnak fénye.
201335_name;Éjlidérc
201335_tooltip;<keyword=deploy>Bevetés</keyword>: 5 körön keresztül <keyword=haunt>Kísért</keyword> egy ellenséget.\nAmikor sebzôdik, túltölti magát a sebzôdés mértékével.
201336_fluff;Ha a ghúlok is részei az élet körforgásának,... akkor az egy démoni körfogás.
201336_name;Ghúl
201336_tooltip;<keyword=deploy>Bevetés</keyword>: <keyword=consume>Bekebelezi</keyword> a legerôsebb egységet a temetôdbôl, és a <keyword=charge>Roham</keyword> értékedet az erejével azonosra állítja.\n<keyword=order>Vezényszó</keyword>: Egy ellenséget 1-gyel sebez.
201337_fluff;Csak annyi a titka, hogy az akaratukat kell megtörni - nem a testüket.
201337_name;Rabszolgavadász
201337_tooltip;<keyword=restraint>Megfékezett</keyword>.\n<keyword=deploy>Bevetés</keyword>: Maga mellé mozgatja a legyengébb ellenséges egységet, és <keyword=lock>Gúzsba köti</keyword> azt.\n<keyword=deathwish>Végakarat</keyword>: Visszamozgatja az ellenséget annak térfelére, és eltávolítja róla a <keyword=lock>Gúzsbakötést</keyword>.
201338_fluff;Megdönthetetlen bizonyíték kell egy civilizáció fejlôdésére? Nézzük csak a háborúkat. Az ember egyre jobb lesz a gyilkolásban mindegyik után.
201338_name;Nilfgaardi árkász
201338_tooltip;<keyword=deploy>Bevetés</keyword>: Túltölt egy szövetséges Hadigépet ennyivel: {Boost}, és <keyword=resilient>Kitartó</keyword> státusszal ruházza fel.
201339_fluff;Hadd vitázzanak a histórikusok arról, hogy vajon etikus cselekedet-e a járványok terjesztése az ostromlott városokban. Minket csak az érdekel, hogy eredményes.
201339_name;Döghajító
201339_tooltip;<keyword=deploy>Bevetés</keyword>: <keyword=spawn>Szólít</keyword> és kijátszik egy Tehén tetemet.
201340_fluff;Mi az? Talán egy madár? Talán egy griff? Dehogy! Az egy...
201340_name;Tehén tetem
201340_tooltip;<keyword=spying>Kém</keyword>.\n{Counter} kör után, a kör kezdetén megsemmisíti az ezen a soron lévô leggyengébb szövetséges egységet.
201341_fluff;Az elnevezés szörnyen megtévesztô. Úgy hangzik, mintha valami kövér, vöröses színû pókféle lenne, nem pedig egy tökéletesen megalkotott tömegpusztító fegyver...
201341_name;Tûzskorpió
201341_tooltip;<keyword=order>Vezényszó</keyword>: Egy ellenséges egységnek {Damage} sebzést okoz. Ha megsemmisült, a sorára Tüzet <keyword=spawn>Szólít</keyword>. \n<keyword=cooldown>Lehiggadás</keyword>: {Counter1}.
201342_fluff;Nem a legalkalmasabb a városok bevételére, de tökéletesen alkalmas azok eltörlésére a föld színérôl.
201342_name;Nehéz tûzskorpió
201342_tooltip;<keyword=order>Vezényszó</keyword>: Minden ellenséges egységnek {Damage} sebzést okoz.\n<keyword=cooldown>Lehiggadás</keyword>: {Counter}.\n<keyword=deathwish>Végakarat</keyword>: Ezen a soron minden egységnek {Damage4} sebzést okoz.
201343_fluff;A Halál Fejének hívnak bennünket. Kíváncsi vagy, miért?
201343_name;Nauzicaa dandár
201343_tooltip;7 sebzést okoz egy <keyword=spying>Kém</keyword> egységnek.
201344_fluff;Elfuthatsz ugyan, de el soha nem bújhatsz.
201344_name;Beszivárgó
201344_tooltip;<keyword=ambush>Rejtôzködô</keyword>: Megsemmisíti az ellenfeled kezébôl kijátszott következô egységet.
201345_fluff;Tünde vagy törp, nem számít – egészen addig, amíg van pénze.
201345_name;Havekár támogatás
201345_tooltip;<keyword=order>Vezényszó</keyword>: {Armor1} <keyword=armor>Páncélt</keyword> ad minden szövetséges egységnek.\n<keyword=cooldown>Lehiggadás</keyword>: {Counter1}.
201346_fluff;Én mondom, harcra születtünk. Simán elnyiszáljuk ôket térdben!
201346_name;Mahakami védô
201346_tooltip;<keyword=resilient>Kitartó</keyword>.
201347_fluff;A béke megzavarására Mahakamban csak egyetlen büntetés létezik: fejbekólintás kalapáccsal.
201347_name;Mahakami fejszés
201347_tooltip;<keyword=order>Vezényszó</keyword>: Egy egységet egy sorral távolabb mozgat az ellenségtôl.
201349_fluff;"Az életed árán is megvédelmezed ezt a lobogót! Gloir aen Ard Feain!"
201349_name;Zászlóvívô
201349_tooltip;Kör kezdete elôtt, ha van egy Nilfgaardi elfogó a csatamezôn, <keyword=ambush>Rejtôzködôre</keyword> állítja vissza a státuszát, és egy alap példányt <keyword=spawn>Szólít</keyword> belôle.
201350_fluff;Fogadj hûséget Emhyr var Emreis császárnak,... máskülönben pusztulj!
201350_name;Alba dárdás
201350_tooltip;<keyword=deploy>Bevetés</keyword>: Egy ezzel az egységgel azonos példányt húzat a paklidból.\n<keyword=deathwish>Végakarat</keyword>: <keyword=discard>Eldobatja</keyword> ennek az egységnek minden példányát a kezedbôl és a paklidból.
201351_fluff;Halál és dicsôség!
201351_name;Alba lándzsás
201351_tooltip;<keyword=resilient>Kitartó</keyword>.\n<keyword=deploy>Bevetés</keyword>: Kijátszik egy véletlenszerûen választott egységet a paklidból, és túltölti azt 2-vel.
201352_fluff;A térdükre célozzatok! Mindig!
201352_name;Fekete gyalogos számszeríjász
201352_tooltip;<keyword=order>Vezényszó</keyword>: {Damage} sebzést okoz egy ellenséges egységnek.\nAmikor egy szövetséges megjelenik, a <keyword=charge>Roham</keyword> {Charge} ponttal nô.
201353_fluff;A császár fanatikus testôrei a legvégsôkig harcolnak.
201353_name;Impera végrehajtó
201353_tooltip;Minden körben, a kör kezdetén túltölti a szomszédos egységeket ennyivel: {Boost}, ha ennek az egységnek van <keyword=armor>Páncélja</keyword>.
201354_fluff;Az Impera dandár soha nem hátrál meg. Soha.
201354_name;Impera dandár
201354_tooltip;Ha kézben, pakliban vagy a csatamezôn van, amikor egy ellenséges egység megjelenik a távolsági sorban, önmagát <keyword=strengthen>Erôsíti</keyword> ennyivel: {Strengthen}.
201355_fluff;Sok mindent tanultam a Braibant Katonai Akadémián. Többek között azt, hogyan kell krumplit pucolni.
201355_name;Daerlani gyalogság
201355_tooltip;<keyword=deploy>Bevetés</keyword>: <keyword=strengthen>Erôsít</keyword> minden példányt ebbôl az egységbôl a kézben, a pakliban és a csatamezôn ennyivel: {Strengthen}.
201356_fluff;Hogy kém? Kicsit erôsnek érzem ezt a kifejezést. Afféle megfigyelônek tekintem magam.
201356_name;Nagykövet
201356_tooltip;Minden körben, a kör kezdetén, ha a legerôsebb szövetséges ereje páratlan, túltölti azt ennyivel: {Boost}.
201357_fluff;De... de ebben nincs semmi becsület! Senki nem öl meg csak úgy egy hírvivôt!
201357_name;Követ
201357_tooltip;<keyword=spying>Kém</keyword>.\n{Counter} körönként, a kör kezdetén ez az egység egy sorral közelebb mozdul az ellenfélhez.
201358_fluff;Tudom, hogy a császár minden földjét megvédelmezi,... de egy helyôrségnek ezen a pusztulat helyen annyi értelme van, mint vízibanyán az erényövnek.
201358_name;Magne hadosztály
201358_tooltip;1 kör után, a kör kezdetén ebbôl az egységbôl még egy példányt <keyword=summon>Idéz</keyword> a paklidból.
201362_fluff;Az Arany Tornyok Városának nemesenszületett fiai alkotják a Birodalmi Hadsereg elit gerincét.
201362_name;Nilfgaardi bajnok
201362_tooltip;<keyword=order>Vezényszó</keyword>: A szövetséges egységek számával sebez meg egy ellenséget.\n<keyword=cooldown>Lehiggadás</keyword>: {Counter}.
201364_fluff;Inkább választanék egy elôvigyázatos felderítô egységet, mint bármelyik jóképességû dandárt.
201364_name;Menno Coehoorn
201364_tooltip;<keyword=order>Vezényszó</keyword>: {Counter2} Nauzicaa dandárt <keyword=spawn>Szólít</keyword>.\n<keyword=cooldown>Lehiggadás</keyword>: {Counter1}.
201368_fluff;Ha mindenki a "szemet szemért" elvet vallaná, már az egész világot csak vakok laknák.
201368_name;Vrygheff tábornok
201368_tooltip;Minden körben, a kör elején {Damage} sebzést okoz a leggyengébb szövetségesnek, és túltölti a legerôsebb szövetségest ennyivel: {Boost}.
201374_fluff;Az én otthonomban, a civilizált világban, a tábornok parancsol a seregének, nem pedig elôrerohan törni-zúzni, mint valami veszett kutya.
201374_name;Ardal aep Dahy
201374_tooltip;<keyword=order>Vezényszó</keyword>: <keyword=reveal>Felfed</keyword> egy egységet mindkét játékos paklijából. Ha a tiéd az erôsebb, túltölt egy szövetséges egységet ennyivel: {Boost10}.\n<keyword=cooldown>Lehiggadás</keyword>: {Counter1}.\nAhányszor egy szövetséges megsemmisül, egy másik egységet <keyword=summon>Idéz</keyword> a helyére a paklidból. Körönként legfeljebb 10 alkalommal.
201379_fluff;Egy hajad szála sem fog görbülni – vagy a fejem most azonnal választassék el a nyakamtól. Erre megesküszöm.
201379_name;Birodalmi kíséret
201379_tooltip;<keyword=resilient>Kitartó</keyword>.\nMinden körben, a kör elején túltölti magát 1-gyel.
201381_fluff;A császár majd fegyelemre tanítja az Északot.
201381_name;Nauzicaa dandár
201381_tooltip;<keyword=resilient>Kitartó</keyword>.\nMinden körben, a kör végén egy sorral az ellenfél felé mozdul, és <keyword=duel>Párbajt</keyword> vív egy véletlenszerûen választott egységgel a jelenlegi térfélen.
201383_fluff;Ami pillanatokkal korábban gömbölyû szikláknak tûnt a cseppkövek között, az most fenyegetôn bámult rá hatalmas, világító szemeivel.
201383_name;Barbegazi
201383_tooltip;<keyword=resilient>Kitartó</keyword>.\n<keyword=deploy>Bevetés</keyword>: <keyword=consume>Bekebelez</keyword> egy szövetségest.\n<keyword=armor>Páncél</keyword>: 4.
201384_fluff;Nem létezik olyan férfi, legyen bármilyen izmos vagy képzett, aki képes lenne hárítani egy sárkánygyík farkának, egy óriás skorpió ollójának, vagy egy griff karmainak a csapását.
201384_name;Sárkánygyík
201384_tooltip;Minden körben, a kör elején növeli a számláló értékét ennyivel: {Counter1}, és {Damage2} sebzést okoz egy véletlenszerûen választott ellenségnek.\n<keyword=deathwish>Végakarat</keyword>: Megszorozza ennek az egységnek a számláló értékét ennyivel: {Damage3}, és annyi sebzést okoz egy egységnek.
201385_fluff;A trollok sokfélék, különbözô alakkal, mérettel és ízléssel vannak megáldva. Ennek ellenére mindegyiküknek csak annyi agya van, mint egy marék lepkének.
201385_name;Szomjas troll
201385_tooltip;<keyword=deploy>Bevetés</keyword>: <keyword=consume>Bekebelez</keyword> egy szövetséges egységet, és annak erejével azonos sebzést okoz egy ellenségnek.\n<keyword=armor>Páncél</keyword>: 6.
201386_fluff;Mint egy rák, egy pók, és egy... hegy keresztezôdése.
201386_name;Arakász behemót
201386_tooltip;Amikor egy Arakász megjelenik, túltölti magát 1-gyel.
201387_fluff;Életem során rengeteg undorító kreatúrát – morit, lemprit, pacahalat – láttam már... De ilyesmit még soha!
201387_name;Vízibanya
201387_tooltip;2 ellenséget az önmagával szemközti sorra mozgat, és Felhôszakadást idéz arra a sorra.
201388_fluff;Köpök a Scoia'tael eszmékre, de az aranyaikat nem vetem meg.
201388_name;Tünde zsoldos
201388_tooltip;<keyword=spying>Kém</keyword>.\n{Counter2} kör után, a kör kezdetén {Damage6} sebzést okoz a szomszédos egységeknek. Ha közülük bármelyik megsemmisül, ez az egység átkerül a csatamezô másik felére.
201389_fluff;Mire meghallottuk ôket, már késô volt...
201389_name;Kék-hegységi elitegység
201389_tooltip;<keyword=deploy>Bevetés</keyword>: <keyword=lock>Gúzsba köt</keyword> egy ellenséges egységet. \n<keyword=deathwish>Végakarat</keyword>: Megszünteti a <keyword=lock>Gúzsbakötést</keyword> egy ellenséges egységen.
201390_fluff;Csak tégy még egy lépést, dh'oine. Jól állna egy nyílvesszô a két szemed között.
201390_name;Tünde íjász
201390_tooltip;<keyword=order>Vezényszó</keyword>: {Damage1} sebzést okoz egy egységnek. Ha az már túltöltött volt, {Damage2} sebzést okoz neki.\n<keyword=cooldown>Lehiggadás</keyword>: 1.
201391_fluff;Azt akarod mondani, hogy a tünde táncolt a kavarodás közepette? Ütést kaptál a fejedre, Káplár?!
201391_name;Csatatáncos
201391_tooltip;<keyword=ambush>Rejtôzködô</keyword>: Legközelebb, amikor az ellenfeled egy nagyobb erejû egységet játszik ki, addig sebzi, amíg az ereje azonos nem lesz a Csatatáncoséval.
201393_fluff;Azért harcolok, aki a legjobban fizet. Vagy akit a legkönnyebb megkopasztani.
201393_name;Havekár csempész
201393_tooltip;{Counter} körönként, a kör kezdetén egy véletlenszerûen választott tündét <keyword=summon>Idéz</keyword> a paklidból.
201394_fluff;Persze, hogy össze foglak foltozni. De nem ingyér'.
201394_name;Havekár gyógyító
201394_tooltip;<keyword=zeal>Hév</keyword>.\n<keyword=order>Vezényszó</keyword>: <keyword=heal>Felgyógyít</keyword> egy szövetségest. \n<keyword=cooldown>Lehiggadás</keyword>: {Counter1}.
201395_fluff;Le a szénával, fel az íjászokkal! Gyerünk, mozgás, mozgás!
201395_name;Hadiszekér +
201395_tooltip;<keyword=deploy>Bevetés</keyword>: {Amount of Copies} Könnyûgyalogság + -ot <keyword=spawn>Szólít</keyword> a jobbjára.
201396_fluff;Az a trükkje, hogy vegyítjük az élvezetet az üzlettel – mint például ha fizetnek azért, hogy aprítsd az ellent.
201396_name;Törp zsoldos
201396_tooltip;<keyword=deploy>Bevetés</keyword>: {Dmg} sebzést okoz legfeljebb 2 egységnek.
201397_fluff;Nem különösebben könnyû a vadászat Mahakam sziklák borította vidékein... Nem mintha ez különösebben eltántorítaná tôle a törpöket.
201397_name;Törp fosztogató
201397_tooltip;Minden körben, a kör végén túltölti magát 1-gyel, amennyiben Dermesztô fagy hat az ellenfél bármelyik sorára.
